"","city","city_ascii","lat","lng","pop","country"
"4634","Kielce","Kielce",50.8903937,20.6600203,212165.5,"Poland"
"4635","Bialystok","Bialystok",53.15035911,23.1699963,288722.5,"Poland"
"4636","Lublin","Lublin",51.25039756,22.57272009,358001,"Poland"
"4637","Rzeszow","Rzeszow",50.07046958,22.00004187,202034,"Poland"
"4638","Ldz","Lodz",51.77499086,19.45136023,758000,"Poland"
"4639","Gdansk","Gdansk",54.3599752,18.64004024,597915,"Poland"
"4640","Krakw","Krakow",50.05997927,19.96001135,755525,"Poland"
"4641","Warsaw","Warsaw",52.25000063,20.99999955,1704569.5,"Poland"
"4642","Aveiro","Aveiro",40.64100311,-8.650997534,54162,"Portugal"
"4643","Leiria","Leiria",39.73899603,-8.804996462,45112,"Portugal"
"4644","VianaDoCastelo","VianaDoCastelo",41.69623514,-8.844137484,15555,"Portugal"
"4645","Beja","Beja",38.01400214,-7.86300241,28756,"Portugal"
"4646","Evora","Evora",38.55999611,-7.905995561,55620,"Portugal"
"4647","Portalegre","Portalegre",39.29000411,-7.423001549,15581,"Portugal"
"4648","CasteloBranco","CasteloBranco",39.81099615,-7.487999559,33479,"Portugal"
"4649","Guarda","Guarda",40.54100414,-7.262000512,32111,"Portugal"
"4650","VilaReal","VilaReal",41.29399815,-7.73700249,17001,"Portugal"
"4651","Braga","Braga",41.55499453,-8.421331219,504326,"Portugal"
"4652","Covilha","Covilha",40.28334088,-7.499992108,21219,"Portugal"
"4653","Horta","Horta",38.53465595,-28.64475681,6591.5,"Portugal"
"4654","AngradoHeroismo","AngradoHeroismo",38.65039146,-27.21666976,11136.5,"Portugal"
"4655","Portimao","Portimao",37.13373985,-8.533314048,49856.5,"Portugal"
"4656","Faro","Faro",37.0170803,-7.933273154,31259,"Portugal"
"4657","Coimbra","Coimbra",40.20037437,-8.41668034,97856.5,"Portugal"
"4658","Setubal","Setubal",38.52995953,-8.900010011,117542,"Portugal"
"4659","Porto","Porto",41.15000633,-8.620001263,793316.5,"Portugal"
"4660","Funchal","Funchal",32.64998252,-16.88003972,152807,"Portugal"
"4661","PontaDelgada","PontaDelgada",37.74830182,-25.6665835,40791,"Portugal"
"4662","Lisbon","Lisbon",38.72272288,-9.144866305,1664901,"Portugal"
"4663","Ponce","Ponce",18.00038576,-66.61664209,156484,"Puerto Rico"
"4664","Mayaguez","Mayaguez",18.20151044,-67.13971094,184993,"Puerto Rico"
"4665","Arecibo","Arecibo",18.44002301,-66.72999435,59312.5,"Puerto Rico"
"4666","Doha","Doha",25.28655601,51.53296789,1090655,"Qatar"
"4667","TarguJiu","TarguJiu",45.04500004,23.27400062,97179,"Romania"
"4668","Slatina","Slatina",44.43499814,24.37100156,78988,"Romania"
"4669","Targoviste","Targoviste",44.93799913,25.4590025,88435,"Romania"
"4670","Giurgiu","Giurgiu",43.92999911,25.8399995,69067,"Romania"
"4671","Slobozia","Slobozia",44.56999806,27.38199659,52693,"Romania"
"4672","AlbaLulia","AlbaLulia",46.07700313,23.58000059,66085,"Romania"
"4673","Bistrita","Bistrita",47.13800409,24.51300358,81318,"Romania"
"4674","Deva","Deva",45.88332304,22.91667357,67802,"Romania"
"4675","Zalau","Zalau",47.1750031,23.06300448,63232,"Romania"
"4676","SatuMare","SatuMare",47.79199816,22.88500248,112490,"Romania"
"4677","RimnicuVilcea","RimnicuVilcea",45.10999804,24.38299862,107558,"Romania"
"4678","SfintuGheorghe","SfintuGheorghe",45.86799611,25.79300148,60677,"Romania"
"4679","MiercureaCuic","MiercureaCuic",46.36099808,25.52400051,40004.5,"Romania"
"4680","PiatraNeamt","PiatraNeamt",46.94000405,26.38299657,102688,"Romania"
"4681","Braila","Braila",45.29199615,27.96900354,213569,"Romania"
"4682","Vaslui","Vaslui",46.63332908,27.73333859,69225,"Romania"
"4683","DrobetaTurnuSeverin","DrobetaTurnuSeverin",44.64589113,22.6658927,104462,"Romania"
"4684","Tulcea","Tulcea",45.19934572,28.79668127,89381.5,"Romania"
"4685","Arad","Arad",46.17000999,21.31998002,159338,"Romania"
"4686","Oradea","Oradea",47.04998212,21.91999508,210222,"Romania"
"4687","Sibiu","Sibiu",45.79711285,24.13712073,153729.5,"Romania"
"4688","Suceava","Suceava",47.63769818,26.25931677,96865.5,"Romania"
"4689","Buzau","Buzau",45.15650596,26.80651851,130826,"Romania"
"4690","Galati","Galati",45.45589337,28.04587439,302621.5,"Romania"
"4691","Focsani","Focsani",45.69655052,27.186547,92636.5,"Romania"
"4692","Craiova","Craiova",44.3262724,23.82587357,301143.5,"Romania"
"4693","Calarasi","Calarasi",44.20627972,27.32591833,71195.5,"Romania"
"4694","Resita","Resita",45.2969625,21.88650875,82276,"Romania"
"4695","Timisoara","Timisoara",45.75882062,21.22344844,309575,"Romania"
"4696","Botosani","Botosani",47.74841494,26.65965409,113359,"Romania"
"4697","BaiaMare","BaiaMare",47.65945396,23.57906693,134630,"Romania"
"4698","TirguMures","TirguMures",46.55820335,24.55781856,148148,"Romania"
"4699","Pitesti","Pitesti",44.85631757,24.87583533,169345,"Romania"
"4700","Brasov","Brasov",45.64753542,25.6071602,293566,"Romania"
"4701","Ploiesti","Ploiesti",44.94690635,26.036488,230696.5,"Romania"
"4702","Bacau","Bacau",46.57843467,26.91963822,185532,"Romania"
"4703","ClujNapoca","ClujNapoca",46.78842185,23.5984456,299444.5,"Romania"
"4704","Constanta","Constanta",44.20266237,28.60997432,285112.5,"Romania"
"4705","Iasi","Iasi",47.16834698,27.57494706,325914,"Romania"
"4706","Bucharest","Bucharest",44.4333718,26.09994665,1842097,"Romania"
"4707","Nazran","Nazran",43.23300312,44.78300151,93357,"Russia"
"4708","UstOrdynskiy","UstOrdynskiy",52.83299713,104.6999977,14538,"Russia"
"4709","Maykop","Maykop",44.60997601,40.12002112,143377,"Russia"
"4710","Mozdok","Mozdok",43.75431765,44.65436967,43262.5,"Russia"
"4711","Georgievsk","Georgievsk",44.15990013,43.46994584,59158.5,"Russia"
"4712","Pyatigorsk","Pyatigorsk",44.07995668,43.09002071,86245.5,"Russia"
"4713","Kislovodsk","Kislovodsk",43.90996706,42.72001745,132337,"Russia"
"4714","Nevinnomyssk","Nevinnomyssk",44.62005292,41.95003861,134362.5,"Russia"
"4715","Enurmino","Enurmino",66.95000775,-171.8166032,297,"Russia"
"4716","Lavrentiya","Lavrentiya",65.58326947,-171.0249978,660,"Russia"
"4717","Zvezdnyy","Zvezdnyy",70.9565849,-179.5899789,10,"Russia"
"4718","Mikhalkino","Mikhalkino",69.42444039,161.4811431,570,"Russia"
"4719","Chernyakhovsk","Chernyakhovsk",54.6316382,21.81085445,42356.5,"Russia"
"4720","Severomorsk","Severomorsk",69.07305646,33.42306555,46709,"Russia"
"4721","Apatity","Apatity",67.57307049,33.39304154,64046.5,"Russia"
"4722","Polyarnyy","Polyarnyy",69.20521893,33.45024735,18266,"Russia"
"4723","Slantsy","Slantsy",59.11159731,28.07465816,27479,"Russia"
"4724","Kolpino","Kolpino",59.73000917,30.65000484,180938.5,"Russia"
"4725","Novozybkov","Novozybkov",52.53481529,31.9448612,43052.5,"Russia"
"4726","Dyatkovo","Dyatkovo",53.5891437,34.33918534,33363.5,"Russia"
"4727","Shuya","Shuya",56.85434491,41.36428625,59585.5,"Russia"
"4728","Kineshma","Kineshma",57.46996625,42.12997595,91874,"Russia"
"4729","Balakhna","Balakhna",56.49434104,43.59438269,62487,"Russia"
"4730","Arzamas","Arzamas",55.39998924,43.80000321,126038,"Russia"
"4731","Rzhev","Rzhev",56.2574046,34.32745479,62830,"Russia"
"4732","VyshnniyVolochek","VyshnniyVolochek",57.58303428,34.56309932,50254,"Russia"
"4733","Uglich","Uglich",57.52435569,38.33000118,36355,"Russia"
"4734","Yelets","Yelets",52.58000633,38.50001664,115803.5,"Russia"
"4735","OrekhovoZuevo","OrekhovoZuevo",55.82001528,38.97998734,130123.5,"Russia"
"4736","Klin","Klin",56.34305829,36.69873124,72221,"Russia"
"4737","SergiyevPosad","SergiyevPosad",56.33000999,38.17001094,107047.5,"Russia"
"4738","Kolomna","Kolomna",55.07998293,38.78496049,130324.5,"Russia"
"4739","Bataysk","Bataysk",47.13682436,39.74485022,106844.5,"Russia"
"4740","Taganrog","Taganrog",47.22999697,38.91999101,254960,"Russia"
"4741","Novocherkassk","Novocherkassk",47.41995953,40.08002356,159470.5,"Russia"
"4742","KamenskShakhtinskiy","KamenskShakhtinskiy",48.33176434,40.25179602,69037.5,"Russia"
"4743","Novoshakhtinsk","Novoshakhtinsk",47.76998985,39.91998165,82769.5,"Russia"
"4744","Aleksin","Aleksin",54.5143327,37.09436601,59194,"Russia"
"4745","Novomoskovsk","Novomoskovsk",54.09001752,38.21998205,74591.5,"Russia"
"4746","Shchekino","Shchekino",54.01433738,37.5142887,73394,"Russia"
"4747","Nikolayevsk","Nikolayevsk",50.01610598,45.42610551,9803.5,"Russia"
"4748","Shebekino","Shebekino",50.4143504,36.89437821,41301.5,"Russia"
"4749","Gubkin","Gubkin",51.27434959,37.38432247,272,"Russia"
"4750","Apsheronsk","Apsheronsk",44.46871848,39.72872717,43163.5,"Russia"
"4751","Kropotkin","Kropotkin",45.44708254,40.58211177,70518,"Russia"
"4752","Ruzayevka","Ruzayevka",54.06433433,44.92437903,44635,"Russia"
"4753","Kirsanov","Kirsanov",52.65739178,42.71743363,17001,"Russia"
"4754","Michurinsk","Michurinsk",52.8999868,40.49999792,93364,"Russia"
"4755","Borisoglebsk","Borisoglebsk",51.36871075,42.08873816,64995,"Russia"
"4756","Oktyabrskiy","Oktyabrskiy",54.4599691,53.45998205,87793,"Russia"
"4757","Plast","Plast",54.36850181,60.80852576,15480.5,"Russia"
"4758","Bakal","Bakal",54.94588259,58.79588375,24160.5,"Russia"
"4759","VerkhniyUfaley","VerkhniyUfaley",56.06627932,60.23130001,33562,"Russia"
"4760","Severnyy","Severnyy",67.60828798,64.12325883,11562,"Russia"
"4761","KirovoChepetsk","KirovoChepetsk",58.55437034,50.04437659,71555.5,"Russia"
"4762","Krasnoturinsk","Krasnoturinsk",59.79478558,60.48477291,64878,"Russia"
"4763","Asbest","Asbest",57.02304262,61.45804683,77915.5,"Russia"
"4764","Alapayevsk","Alapayevsk",57.84650657,61.69152095,43663.5,"Russia"
"4765","Krasnouralsk","Krasnouralsk",58.35151451,60.0515177,20571,"Russia"
"4766","Severouralsk","Severouralsk",60.15652061,59.96154903,34819,"Russia"
"4767","Novotroitsk","Novotroitsk",51.20001304,58.33002071,90278.5,"Russia"
"4768","Buguruslan","Buguruslan",53.66301516,52.43301632,51877,"Russia"
"4769","Chapayevsk","Chapayevsk",52.97432334,49.72434444,88655.5,"Russia"
"4770","Syzran","Syzran",53.16999615,48.47997595,171589,"Russia"
"4771","Novokuybishevsk","Novokuybishevsk",53.11999921,49.91993974,132067,"Russia"
"4772","NaberezhnyyeChelny","NaberezhnyyeChelny",55.69999676,52.31994828,461086,"Russia"
"4773","Zelenodolsk","Zelenodolsk",55.84055666,48.65500403,50338.5,"Russia"
"4774","Leninogorsk","Leninogorsk",54.59869448,52.44872595,53362,"Russia"
"4775","Bugulma","Bugulma",54.55433026,52.79428625,85384,"Russia"
"4776","Nefteyugansk","Nefteyugansk",61.07765301,72.70268347,112632,"Russia"
"4777","LeninskKuznetsky","LeninskKuznetsky",54.66000856,86.16997514,108047.5,"Russia"
"4778","AnzheroSudzhensk","AnzheroSudzhensk",56.08002525,86.04000891,83109,"Russia"
"4779","Kiselevsk","Kiselevsk",54.00002301,86.64002397,87164,"Russia"
"4780","Mundybash","Mundybash",53.23327395,87.31667517,5870,"Russia"
"4781","Chernogorsk","Chernogorsk",53.8313253,91.22268998,39815.5,"Russia"
"4782","Abaza","Abaza",52.66901898,90.09536861,17638.5,"Russia"
"4783","Iskitim","Iskitim",54.65093935,83.28653357,60806.5,"Russia"
"4784","Toguchin","Toguchin",55.23767356,84.37768144,20087,"Russia"
"4785","Kupina","Kupina",54.35922589,77.27418738,9856.5,"Russia"
"4786","Zaozernyy","Zaozernyy",55.96197044,94.70278764,33865,"Russia"
"4787","Bogotol","Bogotol",56.21647687,89.51840124,22559.5,"Russia"
"4788","Shilka","Shilka",51.87056643,116.0306331,10561,"Russia"
"4789","SherlovayaGora","SherlovayaGora",50.53059654,116.3006425,411,"Russia"
"4790","PetrovskZabaykalskiy","PetrovskZabaykalskiy",51.28269533,108.8326745,20301,"Russia"
"4791","Arsenyev","Arsenyev",44.16230308,133.2823449,56721,"Russia"
"4792","Partizansk","Partizansk",43.13487225,133.1349121,40734.5,"Russia"
"4793","Dalnerechensk","Dalnerechensk",45.92728579,133.7223181,25917.5,"Russia"
"4794","ZemlyaBunge","ZemlyaBunge",74.89830813,142.1050105,10,"Russia"
"4795","Khorgo","Khorgo",73.48330406,113.6300044,10,"Russia"
"4796","PutLenina","PutLenina",68.51663047,107.7999727,298,"Russia"
"4797","Obluchye","Obluchye",48.99999229,131.083306,9689.5,"Russia"
"4798","Vanino","Vanino",49.08732546,140.2424886,15985.5,"Russia"
"4799","Omchak","Omchak",61.63327801,147.9166971,10,"Russia"
"4800","Uglegorsk","Uglegorsk",49.08334637,142.0333353,12139.5,"Russia"
"4801","Kholmsk","Kholmsk",47.04732078,142.0623775,32796,"Russia"
"4802","Solikamsk","Solikamsk",59.669987,56.74996212,97397,"Russia"
"4803","Kizel","Kizel",59.06436505,57.6343009,21971,"Russia"
"4804","Pakhachi","Pakhachi",60.5815851,169.0499808,10,"Russia"
"4805","Oymyakon","Oymyakon",0,0,486,"Russia"
"4806","Timiryazevskiy","Timiryazevskiy",56.49260988,84.90359249,6705.5,"Russia"
"4807","Asino","Asino",56.99312197,86.16268876,24732.5,"Russia"
"4808","Strezhevoy","Strezhevoy",60.73315208,77.57768306,38997.5,"Russia"
"4809","Cherkessk","Cherkessk",44.29040895,42.06000606,101153,"Russia"
"4810","Vladikavkaz","Vladikavkaz",43.05038129,44.66997595,341000,"Russia"
"4811","Blagodarnyy","Blagodarnyy",45.10472618,43.43439245,28070.5,"Russia"
"4812","Zelenokumsk","Zelenokumsk",44.40910972,43.87870642,35220.5,"Russia"
"4813","Mukhomornoye","Mukhomornoye",66.4170687,173.333337,55,"Russia"
"4814","Beringovskiy","Beringovskiy",63.0654645,179.3066674,1861,"Russia"
"4815","Bilibino","Bilibino",68.0504057,166.3332991,5757,"Russia"
"4816","MysShmidta","MysShmidta",68.93371096,-179.4999844,492,"Russia"
"4817","Egvekinot","Egvekinot",66.32213166,-179.1837225,2248,"Russia"
"4818","Sovetsk","Sovetsk",55.07176638,21.88196122,40166.5,"Russia"
"4819","Nikel","Nikel",69.41257062,30.21881669,15731,"Russia"
"4820","Monchegorsk","Monchegorsk",67.92912111,32.8287349,46934.5,"Russia"
"4821","Kirovsk","Kirovsk",67.60908897,33.66873531,22949,"Russia"
"4822","Borovichi","Borovichi",58.39781659,33.89740352,57229,"Russia"
"4823","StarayaRussa","StarayaRussa",57.99476625,31.35435461,32591.5,"Russia"
"4824","Volkhov","Volkhov",59.92909263,32.33873897,45366.5,"Russia"
"4825","Tikhvin","Tikhvin",59.64484641,33.51437781,50793,"Russia"
"4826","Svetogorsk","Svetogorsk",61.10132082,28.9176558,22924,"Russia"
"4827","Gatchina","Gatchina",59.5706649,30.13334387,90123.5,"Russia"
"4828","Luga","Luga",58.7363489,29.83899491,37124.5,"Russia"
"4829","Klintsy","Klintsy",52.7652405,32.24484289,60885,"Russia"
"4830","Roslavl","Roslavl",53.95090456,32.86041256,54299,"Russia"
"4831","Safonovo","Safonovo",55.1464905,33.21610144,44461,"Russia"
"4832","Vyazma","Vyazma",55.21219708,34.29179805,49118.5,"Russia"
"4833","Segezha","Segezha",63.75477643,34.32430253,28961,"Russia"
"4834","Vichuga","Vichuga",57.21912884,41.92874792,38093.5,"Russia"
"4835","Sharya","Sharya",58.37975568,45.50935624,32666,"Russia"
"4836","Buy","Buy",58.48468467,41.52437984,25781.5,"Russia"
"4837","Dzerzhinsk","Dzerzhinsk",56.25037661,43.46002397,235457.5,"Russia"
"4838","Vyska","Vyska",55.32472251,42.16439245,60356,"Russia"
"4839","Kimry","Kimry",56.86912437,37.34437659,50531,"Russia"
"4840","Bezhetsk","Bezhetsk",57.76472862,36.68999792,31425,"Russia"
"4841","Nelidovo","Nelidovo",56.22350486,32.77307939,24973,"Russia"
"4842","Bologoye","Bologoye",57.87216392,34.05176103,21785,"Russia"
"4843","Torzhok","Torzhok",57.02906293,34.97873287,45839,"Russia"
"4844","Sokol","Sokol",59.46477989,40.11438839,35637.5,"Russia"
"4845","Cherepovets","Cherepovets",59.14043276,37.90997514,265606.5,"Russia"
"4846","Rybinsk","Rybinsk",58.05034426,38.81999711,203874.5,"Russia"
"4847","Rostov","Rostov",57.18915651,39.40430253,33578,"Russia"
"4848","Kaluga","Kaluga",54.52037884,36.27002356,313733.5,"Russia"
"4849","Kirov","Kirov",54.08518577,34.30482051,33852,"Russia"
"4850","Obninsk","Obninsk",55.08044802,36.62002803,66236,"Russia"
"4851","Lgov","Lgov",51.6947632,35.27437374,16093.5,"Russia"
"4852","Zheleznogorsk","Zheleznogorsk",52.3547746,35.40439164,94212,"Russia"
"4853","Gryazi","Gryazi",52.49476605,39.9343477,46451,"Russia"
"4854","Yegoryevsk","Yegoryevsk",55.38479637,39.02939001,87497.5,"Russia"
"4855","Podolsk","Podolsk",55.38042971,37.52994665,250017.5,"Russia"
"4856","Solnechnogorsk","Solnechnogorsk",56.18069094,36.98088456,48043,"Russia"
"4857","Noginsk","Noginsk",55.87042564,38.48001786,172855,"Russia"
"4858","Serpukhov","Serpukhov",54.93037966,37.43000443,131871,"Russia"
"4859","Livny","Livny",52.42479616,37.60436072,52277.5,"Russia"
"4860","Mtsensk","Mtsensk",53.26474489,36.54716426,24499.5,"Russia"
"4861","Salsk","Salsk",46.4775106,41.5420015,54739,"Russia"
"4862","BelayaKalitva","BelayaKalitva",48.18650189,40.78613033,47809.5,"Russia"
"4863","Shakhty","Shakhty",47.72038047,40.2700378,206203.5,"Russia"
"4864","Millerovo","Millerovo",48.93785138,40.39742021,32726.5,"Russia"
"4865","Yefremov","Yefremov",53.14911888,38.12153845,44933,"Russia"
"4866","Bogoroditsk","Bogoroditsk",53.77468793,38.11435543,34884.5,"Russia"
"4867","Kamyshin","Kamyshin",50.08039146,45.40000891,82613,"Russia"
"4868","Pallasovka","Pallasovka",50.04773195,46.87733476,9960.5,"Russia"
"4869","Frolovo","Frolovo",49.77219322,43.65179521,40096.5,"Russia"
"4870","Volzhskiy","Volzhskiy",48.79481101,44.77436234,306022.5,"Russia"
"4871","Mikhaylovka","Mikhaylovka",50.06785992,43.21745479,57327.5,"Russia"
"4872","Uryupinsk","Uryupinsk",50.77344993,42.00305863,37993.5,"Russia"
"4873","StarsyOskol","StarsyOskol",51.30042035,37.83995357,200131,"Russia"
"4874","Alekseyevka","Alekseyevka",50.65348309,38.69307979,38633.5,"Russia"
"4875","Valuyki","Valuyki",50.20909161,38.09869747,32045,"Russia"
"4876","Tuapse","Tuapse",44.11476076,39.06437496,81689.5,"Russia"
"4877","Gelendzhik","Gelendzhik",44.57475852,38.06438432,53111.5,"Russia"
"4878","Labinsk","Labinsk",44.6347807,40.74427242,51594,"Russia"
"4879","Armavir","Armavir",45.00039146,41.13003699,191813.5,"Russia"
"4880","Timashevsk","Timashevsk",45.62474611,38.94438228,44024,"Russia"
"4881","Tikhoretsk","Tikhoretsk",45.85310427,40.13774613,62368.5,"Russia"
"4882","Yeysk","Yeysk",46.69878908,38.26339026,76591.5,"Russia"
"4883","Saransk","Saransk",54.17037437,45.18002234,303304.5,"Russia"
"4884","Kamenka","Kamenka",53.19472333,44.04438106,16560,"Russia"
"4885","Kuznetsk","Kuznetsk",53.12041262,46.59998734,93027,"Russia"
"4886","Serdobsk","Serdobsk",52.46218406,44.22178625,30263,"Russia"
"4887","Kasimov","Kasimov",54.9434538,41.39307003,36009,"Russia"
"4888","Sasovo","Sasovo",54.34914899,41.90869747,30591.5,"Russia"
"4889","Kotovsk","Kotovsk",52.59473411,41.50438106,31221,"Russia"
"4890","Morshansk","Morshansk",53.4547333,41.80436275,46330.5,"Russia"
"4891","Kovrov","Kovrov",56.36036989,41.33002478,153060,"Russia"
"4892","Murom","Murom",55.57041811,42.04000728,129109,"Russia"
"4893","Rayevskiy","Rayevskiy",54.06738324,54.92692094,13578.5,"Russia"
"4894","Sibay","Sibay",52.70911989,58.63873572,54696,"Russia"
"4895","Kumertau","Kumertau",52.7747748,55.7843363,48667.5,"Russia"
"4896","Salavat","Salavat",53.37034568,55.92996049,111648,"Russia"
"4897","Belebey","Belebey",54.12913658,54.11870154,57674.5,"Russia"
"4898","Tuymazy","Tuymazy",54.6047923,53.69433467,61826,"Russia"
"4899","Neftekamsk","Neftekamsk",56.08351341,54.26308549,122170,"Russia"
"4900","Troitsk","Troitsk",54.10564964,61.57023637,69919,"Russia"
"4901","Yemanzhelinsk","Yemanzhelinsk",54.74886619,61.29350907,35936,"Russia"
"4902","Kartaly","Kartaly",53.04739382,60.6819185,27107,"Russia"
"4903","Asha","Asha",54.99799827,57.27261755,35944.5,"Russia"
"4904","Miass","Miass",54.99541445,60.0949259,148834.5,"Russia"
"4905","Kyshtym","Kyshtym",55.69999676,60.5595487,46268,"Russia"
"4906","Kurtamysh","Kurtamysh",54.90867556,64.43326575,10006,"Russia"
"4907","Shadrinsk","Shadrinsk",56.08366844,63.6332629,67303.5,"Russia"
"4908","Varnek","Varnek",69.73014813,60.06355831,10,"Russia"
"4909","Bugrino","Bugrino",68.80787884,49.30416337,300,"Russia"
"4910","Yamburg","Yamburg",68.35038739,77.13331742,48488,"Russia"
"4911","Nakhodka","Nakhodka",67.75039817,77.51996049,159551,"Russia"
"4912","Sosnogorsk","Sosnogorsk",63.59476035,53.89432247,24270,"Russia"
"4913","Slobodskoy","Slobodskoy",58.71849469,50.18803707,40661.5,"Russia"
"4914","Kirs","Kirs",59.31383303,52.24517248,8319,"Russia"
"4915","Omutninsk","Omutninsk",58.6589376,52.1591829,29082,"Russia"
"4916","Kotelnich","Kotelnich",58.30412722,48.31373287,28015.5,"Russia"
"4917","YoshkarOla","YoshkarOla",56.63539187,47.87494828,301753,"Russia"
"4918","KamenskUralskiy","KamenskUralskiy",56.42046958,61.9350203,176598.5,"Russia"
"4919","Polevskoy","Polevskoy",56.44341392,60.18804683,42706,"Russia"
"4920","Tavda","Tavda",58.05365155,65.25827999,32401,"Russia"
"4921","Artemovskiy","Artemovskiy",57.36519228,61.86975297,39194.5,"Russia"
"4922","Nevyansk","Nevyansk",57.49024925,60.21476355,27035,"Russia"
"4923","VerkhnyayaSalda","VerkhnyayaSalda",58.05018923,60.54978186,48525,"Russia"
"4924","NizhnyayaTura","NizhnyayaTura",58.64364138,59.7982515,56084,"Russia"
